Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_norm,Tool_wear_norm,Type_encoded,logit
312.0,1574,42.0,188,0,0,0,0,0,0,9.5,0.6612095970810278,0.7430830039525692,0,-4.61512051684126
312.0,1383,51.3,190,0,0,0,0,0,0,9.5,0.7096180851446883,0.7509881422924901,0,-4.61512051684126
312.0,1591,29.4,192,0,0,0,0,0,0,9.5,0.4678456977567602,0.758893280632411,1,-4.61512051684126
311.8,1644,37.2,195,0,0,0,0,0,0,9.400000000000034,0.611687890826602,0.7707509881422925,1,-4.61512051684126
311.8,2370,14.7,198,0,0,0,0,0,0,9.300000000000011,0.3484582978263739,0.782608695652174,2,-4.61512051684126
311.9,1401,44.9,203,0,0,0,0,0,0,9.399999999999975,0.6291723177742837,0.8023715415019763,0,-4.61512051684126
311.9,1414,51.6,205,0,0,0,0,0,0,9.399999999999975,0.7297670343387305,0.8102766798418972,1,-4.61512051684126
312.0,1456,46.3,208,0,0,0,0,0,0,9.5,0.6742601549903781,0.8221343873517787,0,-4.61512051684126
312.0,1447,45.7,210,0,0,0,0,0,0,9.5,0.6614086360926742,0.8300395256916996,1,-4.61512051684126
311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,0.457744717964721,0.841897233201581,0,-4.61512051684126
311.7,1495,36.8,215,0,0,0,0,0,0,9.300000000000011,0.5502678524990897,0.849802371541502,0,-4.61512051684126
311.6,1544,34.3,0,0,0,0,0,0,0,9.300000000000011,0.5296958203807945,0.0,0,-4.61512051684126
311.5,1387,47.3,2,0,0,0,0,0,0,9.199999999999989,0.6561796112037958,0.0079051383399209,0,-4.61512051684126
311.5,1316,47.2,4,0,0,0,0,0,0,9.199999999999989,0.6212737696588532,0.0158102766798418,1,-4.61512051684126
311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,0.4683257918552035,0.0276679841897233,0,-4.61512051684126
311.4,1372,55.1,9,0,0,0,0,0,0,9.199999999999989,0.7561201995591135,0.0355731225296442,1,-4.61512051684126
311.5,1674,30.0,12,0,0,0,0,0,0,9.199999999999989,0.5022984504962972,0.0474308300395256,1,-4.61512051684126
311.4,1477,41.7,15,0,0,0,0,0,0,9.199999999999989,0.6160297418293985,0.0592885375494071,0,-4.61512051684126
311.4,1397,53.0,17,0,0,0,0,0,0,9.199999999999989,0.7405551488091665,0.067193675889328,0,-4.61512051684126
311.5,1616,34.0,19,0,0,0,0,0,0,9.300000000000011,0.5495477113514249,0.075098814229249,0,-4.61512051684126
311.5,1530,42.3,21,0,0,0,0,0,0,9.199999999999989,0.6473168741073249,0.0830039525691699,1,-4.61512051684126
311.4,1539,35.1,24,0,0,0,0,0,0,9.199999999999989,0.5402948977999688,0.0948616600790513,1,-4.61512051684126
311.4,1845,21.9,27,0,0,0,0,0,0,9.099999999999966,0.4041342103052198,0.1067193675889328,0,-4.61512051684126
311.4,1430,43.1,29,0,0,0,0,0,0,9.199999999999989,0.6164508243615748,0.1146245059288537,0,-4.61512051684126
311.4,2080,19.2,31,0,0,0,0,0,0,9.199999999999989,0.3994382899048213,0.1225296442687747,0,-4.61512051684126
311.4,1432,45.3,33,0,0,0,0,0,0,9.199999999999989,0.6488231693411908,0.1304347826086956,1,-4.61512051684126
311.5,1479,39.5,36,0,0,0,0,0,0,9.300000000000011,0.5843195266272189,0.1422924901185771,1,-4.61512051684126
311.5,1424,45.2,39,0,0,0,0,0,0,9.300000000000011,0.6437741797392289,0.1541501976284585,0,-4.61512051684126
311.6,1534,37.2,41,0,0,0,0,0,0,9.400000000000034,0.5707598689343111,0.1620553359683794,2,-4.61512051684126
311.6,1701,26.2,46,0,0,0,0,0,0,9.5,0.4457493668759076,0.1818181818181818,2,-4.61512051684126
311.6,1462,50.0,51,0,0,0,0,0,0,9.400000000000034,0.7311433040876011,0.2015810276679842,0,-4.61512051684126
311.7,1393,42.5,53,0,0,0,0,0,0,9.5,0.5921410596476909,0.2094861660079051,1,-4.61512051684126
311.7,1453,42.5,56,0,0,0,0,0,0,9.399999999999975,0.6176460586274909,0.2213438735177865,1,-4.61512051684126
311.8,1565,37.8,59,0,0,0,0,0,0,9.5,0.5916859704502081,0.233201581027668,0,-4.61512051684126
311.8,1281,51.7,61,0,0,0,0,0,0,9.5,0.6624068317390207,0.2411067193675889,0,-4.61512051684126
311.7,1584,36.2,63,0,0,0,0,0,0,9.5,0.57352041000036,0.2490118577075099,1,-4.61512051684126
311.7,1466,49.0,66,0,0,0,0,0,0,9.5,0.7184808222411592,0.2608695652173913,1,-4.61512051684126
311.6,1386,50.5,69,0,0,0,0,0,0,9.400000000000034,0.700067213173782,0.2727272727272727,1,-4.61512051684126
311.6,1383,44.3,72,0,0,0,0,0,0,9.400000000000034,0.6127891066649062,0.2845849802371542,0,-4.61512051684126
311.6,1441,53.9,74,0,0,0,0,0,0,9.300000000000011,0.776851262847518,0.2924901185770751,2,-4.61512051684126
311.6,1592,37.7,79,0,0,0,0,0,0,9.400000000000034,0.6003016591251885,0.3122529644268774,1,-4.61512051684126
311.6,1594,36.8,82,0,0,0,0,0,0,9.400000000000034,0.5867069945709358,0.3241106719367589,2,-4.61512051684126
311.5,1482,45.6,87,0,0,0,0,0,0,9.300000000000011,0.6759244811983148,0.3438735177865613,0,-4.61512051684126
311.6,1658,31.4,89,0,0,0,0,0,0,9.400000000000034,0.5207140599557513,0.3517786561264822,0,-4.61512051684126
311.7,2170,18.2,91,0,0,0,0,0,0,9.399999999999975,0.3950174234149893,0.3596837944664031,0,-4.61512051684126
311.7,1423,44.6,93,0,0,0,0,0,0,9.399999999999975,0.6347824173538014,0.3675889328063241,1,-4.61512051684126
311.8,1543,31.1,96,0,0,0,0,0,0,9.400000000000034,0.4799670735464151,0.3794466403162055,0,-4.61512051684126
311.8,1435,44.8,98,0,0,0,0,0,0,9.5,0.6430060291817195,0.3873517786561264,0,-4.61512051684126
311.8,1320,56.4,100,0,0,0,0,0,0,9.400000000000034,0.7446259466855503,0.3952569169960474,0,-4.61512051684126
311.9,1313,55.7,102,0,0,0,0,0,0,9.5,0.7314843709367036,0.4031620553359684,1,-4.61512051684126
311.8,1453,42.1,105,0,0,0,0,0,0,9.400000000000034,0.6118329192521734,0.4150197628458498,1,-4.61512051684126
311.8,1508,45.7,108,0,0,0,0,0,0,9.400000000000034,0.6892911010558069,0.4268774703557312,0,-4.61512051684126
311.8,1451,42.0,110,0,0,0,0,0,0,9.400000000000034,0.6095394697360682,0.4347826086956521,0,-4.61512051684126
311.9,1595,34.6,112,0,0,0,0,0,0,9.399999999999975,0.551978187724794,0.4426877470355731,2,-4.61512051684126
311.9,1354,49.4,117,0,0,0,0,0,0,9.399999999999975,0.6690071253965776,0.4624505928853755,0,-4.61512051684126
311.9,1265,59.8,119,0,0,0,0,0,0,9.399999999999975,0.7566182971862484,0.4703557312252964,0,-4.61512051684126
311.9,1867,25.9,121,0,0,0,0,0,0,9.5,0.4836477949678136,0.4782608695652174,0,-4.61512051684126
311.9,1497,41.6,123,0,0,0,0,0,0,9.399999999999975,0.6228740833203308,0.4861660079051383,0,-4.61512051684126
311.9,1347,54.3,125,0,0,0,0,0,0,9.399999999999975,0.7315643866197773,0.4940711462450592,1,-4.61512051684126
311.7,1544,43.2,128,0,0,0,0,0,0,9.399999999999975,0.6671387591968025,0.5059288537549407,0,-4.61512051684126
311.7,1456,45.4,130,0,0,0,0,0,0,9.399999999999975,0.661153586102876,0.5138339920948617,2,-4.61512051684126
311.8,1335,52.7,135,0,0,0,0,0,0,9.300000000000011,0.7036829218526831,0.5335968379446641,0,-4.61512051684126
311.9,1452,43.1,137,0,0,0,0,0,0,9.5,0.6259346831979068,0.541501976284585,0,-4.61512051684126
311.9,1290,70.0,139,1,0,0,1,0,0,9.5,0.9031770226964484,0.549407114624506,0,4.61512051684126
311.8,1448,43.4,141,0,0,0,0,0,0,9.400000000000034,0.6285551968185764,0.5573122529644269,0,-4.61512051684126
311.7,1611,38.6,143,0,0,0,0,0,0,9.399999999999975,0.6219679057095191,0.5652173913043478,0,-4.61512051684126
311.7,1556,38.6,145,0,0,0,0,0,0,9.5,0.6007337438137875,0.5731225296442688,0,-4.61512051684126
311.7,1413,46.5,147,0,0,0,0,0,0,9.5,0.6571738060659889,0.5810276679841897,2,-4.61512051684126
311.6,1545,35.9,152,0,0,0,0,0,0,9.400000000000034,0.5547637336918035,0.6007905138339921,0,-4.61512051684126
311.7,1330,54.6,154,0,0,0,0,0,0,9.5,0.7263223591823997,0.6086956521739131,0,-4.61512051684126
311.9,1596,38.0,156,0,0,0,0,0,0,9.699999999999989,0.606598893383103,0.616600790513834,0,-4.61512051684126
311.8,1618,36.0,158,0,0,0,0,0,0,9.600000000000025,0.5825941884609382,0.6245059288537549,0,-4.61512051684126
311.9,1597,35.8,160,0,0,0,0,0,0,9.699999999999989,0.5718380802637316,0.6324110671936759,2,-4.61512051684126
312.0,1354,52.2,165,0,0,0,0,0,0,9.699999999999989,0.7069265576052906,0.6521739130434783,0,-4.61512051684126
312.0,1746,28.1,167,0,0,0,0,0,0,9.699999999999989,0.4907221815475833,0.6600790513833992,0,-4.61512051684126
312.0,1621,32.5,169,0,0,0,0,0,0,9.600000000000025,0.5269282779424767,0.6679841897233202,0,-4.61512051684126
312.0,1398,43.3,171,0,0,0,0,0,0,9.699999999999989,0.6054526687230696,0.6758893280632411,0,-4.61512051684126
311.9,1434,51.9,173,0,0,0,0,0,0,9.599999999999966,0.7443919008125591,0.6837944664031621,0,-4.61512051684126
311.8,1443,43.4,175,0,0,0,0,0,0,9.5,0.6263847714151973,0.691699604743083,1,-4.61512051684126
311.7,1488,44.6,178,0,0,0,0,0,0,9.5,0.6637781005076995,0.7035573122529645,0,-4.61512051684126
311.8,1475,48.0,180,0,0,0,0,0,0,9.5,0.7081387952038599,0.7114624505928854,1,-4.61512051684126
311.8,1433,50.3,183,0,0,0,0,0,0,9.5,0.7209403042996426,0.7233201581027668,0,-4.61512051684126
311.8,1557,34.1,185,0,0,0,0,0,0,9.5,0.5310410840524743,0.7312252964426877,1,-4.61512051684126
311.9,1398,50.1,188,0,0,0,0,0,0,9.5,0.7005353049197642,0.7430830039525692,1,-4.61512051684126
311.8,1559,34.4,191,0,0,0,0,0,0,9.5,0.5364011346223859,0.7549407114624506,1,-4.61512051684126
311.9,1422,46.4,194,0,0,0,0,0,0,9.5,0.6599373477201531,0.766798418972332,1,-4.61512051684126
311.8,1463,35.7,197,0,0,0,0,0,0,9.5,0.5223933891042645,0.7786561264822134,1,-4.61512051684126
311.7,1793,25.3,200,0,0,0,0,0,0,9.399999999999975,0.4537179287140279,0.7905138339920948,0,-4.61512051684126
311.6,1872,20.4,202,0,0,0,0,0,0,9.400000000000034,0.3819628647214853,0.7984189723320159,0,-4.61512051684126
311.7,1412,44.5,204,0,0,0,0,0,0,9.5,0.6284631787830415,0.8063241106719368,0,-4.61512051684126
311.8,1487,43.2,206,0,0,0,0,0,0,9.5,0.6425099319466615,0.8142292490118577,0,-4.61512051684126
311.8,1369,56.2,208,1,0,0,0,1,0,9.5,0.7695288276502195,0.8221343873517787,0,4.61512051684126
311.8,1673,30.1,210,0,0,0,0,0,0,9.400000000000034,0.5036717196570528,0.8300395256916996,0,-4.61512051684126
311.9,1439,36.6,212,0,0,0,0,0,0,9.5,0.5267772483406747,0.8379446640316206,1,-4.61512051684126
311.8,1574,42.8,215,0,0,0,0,0,0,9.5,0.6738040655968569,0.849802371541502,0,-4.61512051684126
311.7,1281,48.8,0,0,0,0,0,0,0,9.399999999999975,0.625250549107625,0.0,0,-4.61512051684126
311.7,1653,31.4,2,0,0,0,0,0,0,9.5,0.5191437521754263,0.0079051383399209,1,-4.61512051684126
311.7,1535,38.3,5,0,0,0,0,0,0,9.399999999999975,0.5880202519693859,0.0197628458498023,1,-4.61512051684126
311.7,1483,40.5,8,0,0,0,0,0,0,9.399999999999975,0.600732743617749,0.0316205533596837,1,-4.61512051684126
311.7,1414,47.0,11,0,0,0,0,0,0,9.399999999999975,0.6647102832155102,0.0434782608695652,0,-4.61512051684126
311.6,1379,42.9,13,0,0,0,0,0,0,9.400000000000034,0.591706974567015,0.0513833992094861,1,-4.61512051684126
311.5,1482,42.6,16,0,0,0,0,0,0,9.300000000000011,0.6314557653300047,0.0632411067193675,2,-4.61512051684126
311.5,1987,20.1,21,0,0,0,0,0,0,9.399999999999975,0.3994652951978588,0.0830039525691699,0,-4.61512051684126
311.5,1635,31.6,23,0,0,0,0,0,0,9.399999999999975,0.5167612852119015,0.0909090909090909,1,-4.61512051684126
311.5,1533,39.4,26,0,0,0,0,0,0,9.399999999999975,0.6041204075998895,0.1027667984189723,0,-4.61512051684126
311.7,1576,34.0,28,0,0,0,0,0,0,9.5,0.5359450452288648,0.1106719367588932,1,-4.61512051684126
311.8,1330,62.4,31,0,0,0,0,0,0,9.600000000000025,0.8300826962084568,0.1225296442687747,2,-4.61512051684126
311.8,1981,21.8,36,0,0,0,0,0,0,9.600000000000025,0.4319426607615092,0.1422924901185771,0,-4.61512051684126
311.8,1475,42.8,38,0,0,0,0,0,0,9.5,0.631423759056775,0.150197628458498,2,-4.61512051684126
311.8,1804,25.0,43,0,0,0,0,0,0,9.5,0.4510884133290124,0.1699604743083003,2,-4.61512051684126
311.6,1416,54.1,48,0,0,0,0,0,0,9.400000000000034,0.7662061764105764,0.1897233201581027,0,-4.61512051684126
311.5,1727,27.7,50,0,0,0,0,0,0,9.399999999999975,0.4784727806650103,0.1976284584980237,0,-4.61512051684126
311.4,1391,49.2,52,0,0,0,0,0,0,9.299999999999956,0.6845061632079886,0.2055335968379446,0,-4.61512051684126
311.5,1366,52.3,54,0,0,0,0,0,0,9.5,0.7145580533784621,0.2134387351778656,1,-4.61512051684126
311.3,1366,55.6,57,0,0,0,0,0,0,9.400000000000034,0.7596448903985181,0.225296442687747,0,-4.61512051684126
311.3,1501,40.8,59,0,0,0,0,0,0,9.400000000000034,0.6125280554988777,0.233201581027668,0,-4.61512051684126
311.3,1551,35.8,61,0,0,0,0,0,0,9.5,0.5553668519029729,0.2411067193675889,0,-4.61512051684126
311.3,1522,35.6,63,0,0,0,0,0,0,9.400000000000034,0.5419382198910987,0.2490118577075099,1,-4.61512051684126
311.2,1369,49.8,66,0,0,0,0,0,0,9.300000000000011,0.6818956515477033,0.2608695652173913,0,-4.61512051684126
311.2,1334,52.3,68,0,0,0,0,0,0,9.399999999999975,0.6978187724794058,0.2687747035573122,0,-4.61512051684126
311.2,1451,39.4,70,0,0,0,0,0,0,9.399999999999975,0.5718060739905021,0.2766798418972332,2,-4.61512051684126
311.2,1589,37.9,75,0,0,0,0,0,0,9.5,0.6023490604158415,0.2964426877470356,0,-4.61512051684126
311.3,1708,30.5,77,0,0,0,0,0,0,9.600000000000025,0.5210421242563542,0.3043478260869565,0,-4.61512051684126
311.2,1413,42.6,79,0,0,0,0,0,0,9.5,0.6020560029765833,0.3122529644268774,1,-4.61512051684126
311.2,1415,46.5,82,0,0,0,0,0,0,9.599999999999966,0.6581039883817228,0.3241106719367589,1,-4.61512051684126
311.3,1421,45.9,85,0,0,0,0,0,0,9.600000000000025,0.6523668639053254,0.3359683794466403,0,-4.61512051684126
311.3,1348,51.0,87,0,0,0,0,0,0,9.600000000000025,0.687614772495409,0.3438735177865613,0,-4.61512051684126
311.2,1408,42.9,89,0,0,0,0,0,0,9.599999999999966,0.6041504134810421,0.3517786561264822,0,-4.61512051684126
311.2,1525,43.7,91,0,0,0,0,0,0,9.599999999999966,0.6665556449064016,0.3596837944664031,0,-4.61512051684126
311.3,1706,29.9,93,0,0,0,0,0,0,9.699999999999989,0.5101939980236125,0.3675889328063241,0,-4.61512051684126
311.2,1395,46.8,95,0,0,0,0,0,0,9.599999999999966,0.6529879856451863,0.375494071146245,2,-4.61512051684126
311.1,1602,34.3,100,0,0,0,0,0,0,9.600000000000025,0.5495937203691923,0.3952569169960474,0,-4.61512051684126
311.1,1907,21.5,102,0,0,0,0,0,0,9.5,0.4100853767338398,0.4031620553359684,0,-4.61512051684126
311.1,1325,49.2,104,0,0,0,0,0,0,9.5,0.6520277974482999,0.4110671936758893,0,-4.61512051684126
311.1,1408,44.4,106,0,0,0,0,0,0,9.5,0.6252745538125472,0.4189723320158103,0,-4.61512051684126
311.1,1489,41.4,108,0,0,0,0,0,0,9.400000000000034,0.6165668471020319,0.4268774703557312,1,-4.61512051684126
311.1,1680,29.2,111,0,0,0,0,0,0,9.5,0.4906561686090473,0.4387351778656126,0,-4.61512051684126
311.2,1517,42.4,113,0,0,0,0,0,0,9.5,0.6433340934823224,0.4466403162055335,0,-4.61512051684126
311.1,1618,36.7,115,0,0,0,0,0,0,9.400000000000034,0.5939224087921232,0.4545454545454545,1,-4.61512051684126
311.1,1455,39.8,118,0,0,0,0,0,0,9.400000000000034,0.5792035238906824,0.466403162055336,0,-4.61512051684126
311.1,1543,36.4,120,0,0,0,0,0,0,9.300000000000011,0.5617621053726529,0.4743083003952569,2,-4.61512051684126
311.1,1399,41.8,125,0,0,0,0,0,0,9.300000000000011,0.5848966397413893,0.4940711462450592,1,-4.61512051684126
311.1,1469,37.2,128,0,0,0,0,0,0,9.400000000000034,0.5465751287252302,0.5059288537549407,0,-4.61512051684126
311.2,1521,36.7,130,0,0,0,0,0,0,9.5,0.558316430020284,0.5138339920948617,0,-4.61512051684126
311.3,1584,38.8,132,0,0,0,0,0,0,9.600000000000025,0.6147124836467946,0.5217391304347826,0,-4.61512051684126
311.5,1443,43.3,134,0,0,0,0,0,0,9.699999999999989,0.6249414885317521,0.5296442687747036,0,-4.61512051684126
311.5,1416,49.0,136,0,0,0,0,0,0,9.699999999999989,0.6939760192997827,0.5375494071146245,1,-4.61512051684126
311.2,1563,34.5,139,0,0,0,0,0,0,9.5,0.5393407107793127,0.549407114624506,1,-4.61512051684126
311.3,1542,40.1,142,0,0,0,0,0,0,9.5,0.618463218790883,0.5612648221343873,1,-4.61512051684126
311.3,1624,31.6,145,0,0,0,0,0,0,9.5,0.5132846037823413,0.5731225296442688,1,-4.61512051684126
311.3,1471,44.2,148,0,0,0,0,0,0,9.5,0.6503094606542882,0.5849802371541502,0,-4.61512051684126
311.5,1492,40.8,150,0,0,0,0,0,0,9.600000000000025,0.6088553356457865,0.5928853754940712,1,-4.61512051684126
311.4,1465,39.9,153,0,0,0,0,0,0,9.5,0.5846495913198987,0.6047430830039525,1,-4.61512051684126
311.1,1399,55.1,156,0,0,0,0,0,0,9.400000000000034,0.7710001160227404,0.616600790513834,0,-4.61512051684126
311.0,1431,42.6,158,0,0,0,0,0,0,9.399999999999975,0.609725506199215,0.6245059288537549,0,-4.61512051684126
310.9,1600,39.0,160,0,0,0,0,0,0,9.399999999999975,0.6241223279762833,0.6324110671936759,0,-4.61512051684126
310.8,1593,34.5,162,0,0,0,0,0,0,9.300000000000011,0.5496927397769963,0.6403162055335968,0,-4.61512051684126
310.9,1469,44.7,164,0,0,0,0,0,0,9.399999999999975,0.6567717272585426,0.6482213438735178,0,-4.61512051684126
310.8,1413,44.6,166,0,0,0,0,0,0,9.300000000000011,0.6303215430224324,0.6561264822134387,0,-4.61512051684126
310.8,1490,38.0,168,0,0,0,0,0,0,9.400000000000034,0.5663109969554032,0.6640316205533597,0,-4.61512051684126
310.9,1671,31.1,170,0,0,0,0,0,0,9.399999999999975,0.519782877443979,0.6719367588932806,0,-4.61512051684126
310.9,1365,46.5,172,0,0,0,0,0,0,9.399999999999975,0.6348494304883757,0.6798418972332015,0,-4.61512051684126
310.9,1557,39.3,174,0,0,0,0,0,0,9.5,0.6120209561073969,0.6877470355731226,1,-4.61512051684126
310.9,1440,45.4,177,0,0,0,0,0,0,9.5,0.6538881620797676,0.6996047430830039,0,-4.61512051684126
310.9,1489,38.9,179,0,0,0,0,0,0,9.5,0.579334549571716,0.7075098814229249,1,-4.61512051684126
311.0,1733,25.7,182,0,0,0,0,0,0,9.600000000000025,0.4454683117891106,0.7193675889328063,0,-4.61512051684126
311.0,1580,36.6,184,0,0,0,0,0,0,9.699999999999989,0.5783933650995594,0.7272727272727273,2,-4.61512051684126
311.0,1856,21.9,189,0,0,0,0,0,0,9.699999999999989,0.406543682561782,0.7470355731225297,0,-4.61512051684126
311.1,1454,40.3,191,0,0,0,0,0,0,9.800000000000011,0.586076871066729,0.7549407114624506,0,-4.61512051684126
311.1,1495,36.3,193,0,0,0,0,0,0,9.700000000000044,0.5427913871118738,0.7628458498023716,0,-4.61512051684126
311.0,1761,29.1,195,0,0,0,0,0,0,9.800000000000011,0.5125514600861769,0.7707509881422925,0,-4.61512051684126
311.0,1402,47.5,197,0,0,0,0,0,0,9.699999999999989,0.6660805517881504,0.7786561264822134,1,-4.61512051684126
311.0,1670,33.0,200,0,0,0,0,0,0,9.800000000000011,0.5512080367752079,0.7905138339920948,0,-4.61512051684126
311.0,1582,35.6,202,0,0,0,0,0,0,9.699999999999989,0.5633024072718252,0.7984189723320159,0,-4.61512051684126
311.0,1542,35.1,204,0,0,0,0,0,0,9.699999999999989,0.5413481042284287,0.8063241106719368,0,-4.61512051684126
311.0,1539,36.9,206,0,0,0,0,0,0,9.699999999999989,0.5680023284563774,0.8142292490118577,0,-4.61512051684126
311.0,1418,41.9,208,0,0,0,0,0,0,9.699999999999989,0.5942584746610334,0.8221343873517787,0,-4.61512051684126
311.1,1723,27.6,210,0,0,0,0,0,0,9.800000000000011,0.4756412256802333,0.8300395256916996,0,-4.61512051684126
311.1,1303,49.2,212,0,0,0,0,0,0,9.800000000000011,0.6412016755284036,0.8379446640316206,0,-4.61512051684126
311.0,1463,50.2,214,0,0,0,0,0,0,9.699999999999989,0.7345699757152402,0.8458498023715415,1,-4.61512051684126
311.0,1544,39.3,217,0,0,0,0,0,0,9.800000000000011,0.6069109545470911,0.857707509881423,0,-4.61512051684126
311.0,1596,37.2,219,0,0,0,0,0,0,9.800000000000011,0.5938283903645114,0.8656126482213439,0,-4.61512051684126
311.1,1413,42.0,221,0,0,0,0,0,0,9.800000000000011,0.5935763409628286,0.8735177865612648,0,-4.61512051684126
311.1,1492,41.2,223,0,0,0,0,0,0,9.800000000000011,0.6148245056030982,0.8814229249011858,1,-4.61512051684126
311.1,1624,40.9,0,0,0,0,0,0,0,9.800000000000011,0.664346211857524,0.0,0,-4.61512051684126
311.1,1504,39.1,2,0,0,0,0,0,0,9.800000000000011,0.5881792831394953,0.0079051383399209,0,-4.61512051684126
311.1,1574,34.3,4,0,0,0,0,0,0,9.900000000000034,0.5399878376161726,0.0158102766798418,1,-4.61512051684126
311.2,1438,42.4,7,0,0,0,0,0,0,9.899999999999975,0.6098315269792879,0.0276679841897233,1,-4.61512051684126
311.3,1474,50.7,10,0,0,0,0,0,0,10.0,0.7474645030425963,0.0395256916996047,0,-4.61512051684126
311.2,1675,32.1,12,0,0,0,0,0,0,9.899999999999975,0.537780404959372,0.0474308300395256,0,-4.61512051684126
311.2,1457,44.5,14,0,0,0,0,0,0,9.899999999999975,0.6484921044524726,0.0553359683794466,0,-4.61512051684126
311.3,1434,49.8,16,0,0,0,0,0,0,10.0,0.714271997311473,0.0632411067193675,0,-4.61512051684126
311.2,1668,30.1,18,0,0,0,0,0,0,9.899999999999975,0.5021664246192253,0.0711462450592885,0,-4.61512051684126
311.1,1550,39.7,20,0,0,0,0,0,0,9.900000000000034,0.6154706322439198,0.0790513833992094,0,-4.61512051684126
311.1,1834,25.4,22,0,0,0,0,0,0,9.800000000000011,0.4659273217550639,0.0869565217391304,1,-4.61512051684126
311.2,1476,36.5,25,0,0,0,0,0,0,9.800000000000011,0.538845613740293,0.0988142292490118,1,-4.61512051684126
311.2,1541,36.3,28,0,0,0,0,0,0,9.800000000000011,0.55949266056147,0.1106719367588932,1,-4.61512051684126
311.1,1581,30.9,31,0,0,0,0,0,0,9.800000000000011,0.488624770455009,0.1225296442687747,1,-4.61512051684126
311.1,1678,30.7,34,0,0,0,0,0,0,9.800000000000011,0.5152469884097283,0.1343873517786561,1,-4.61512051684126
311.2,1355,50.6,37,0,0,0,0,0,0,9.800000000000011,0.6857644098243255,0.1462450592885375,0,-4.61512051684126
311.2,1700,28.8,39,0,0,0,0,0,0,9.699999999999989,0.4896959804121607,0.1541501976284585,0,-4.61512051684126
311.1,1462,37.1,41,0,0,0,0,0,0,9.700000000000044,0.542508331633,0.1620553359683794,0,-4.61512051684126
311.2,1727,26.5,43,0,0,0,0,0,0,9.800000000000011,0.457744717964721,0.1699604743083003,1,-4.61512051684126
311.3,1674,33.3,46,0,0,0,0,0,0,9.900000000000034,0.5575512800508899,0.1818181818181818,0,-4.61512051684126
311.3,1397,42.3,48,0,0,0,0,0,0,9.900000000000034,0.5910468451816555,0.1897233201581027,0,-4.61512051684126
311.3,2323,15.9,50,0,0,0,0,0,0,9.900000000000034,0.3694294081640001,0.1976284584980237,0,-4.61512051684126
311.2,1434,47.6,52,0,0,0,0,0,0,9.800000000000011,0.6827178126912875,0.2055335968379446,1,-4.61512051684126
311.1,1560,35.3,55,0,0,0,0,0,0,9.800000000000011,0.5507879544390699,0.217391304347826,0,-4.61512051684126
311.0,1573,32.8,57,0,0,0,0,0,0,9.800000000000011,0.5160451448483901,0.225296442687747,0,-4.61512051684126
310.9,1798,22.3,59,0,0,0,0,0,0,9.699999999999989,0.4010326023900684,0.233201581027668,2,-4.61512051684126
311.0,1567,35.1,64,0,0,0,0,0,0,9.800000000000011,0.5501248244655953,0.2529644268774703,0,-4.61512051684126
310.9,1416,53.3,66,0,0,0,0,0,0,9.699999999999989,0.7548759556873147,0.2608695652173913,0,-4.61512051684126
310.9,1424,45.2,68,0,0,0,0,0,0,9.699999999999989,0.6437741797392289,0.2687747035573122,1,-4.61512051684126
310.9,1598,35.9,71,0,0,0,0,0,0,9.699999999999989,0.5737944637148881,0.2806324110671936,2,-4.61512051684126
310.9,1760,23.9,76,0,0,0,0,0,0,9.599999999999966,0.420722461602474,0.300395256916996,0,-4.61512051684126
311.0,1348,44.5,78,0,0,0,0,0,0,9.699999999999989,0.5999775956087393,0.308300395256917,0,-4.61512051684126
311.0,1542,33.6,80,0,0,0,0,0,0,9.699999999999989,0.5182135698596925,0.3162055335968379,0,-4.61512051684126
310.9,1566,33.1,82,0,0,0,0,0,0,9.599999999999966,0.5184476157326836,0.3241106719367589,0,-4.61512051684126
311.0,1554,47.7,84,0,0,0,0,0,0,9.699999999999989,0.7414033150497498,0.3320158102766798,0,-4.61512051684126
311.0,1470,40.6,86,0,0,0,0,0,0,9.600000000000025,0.5969369996519317,0.3399209486166007,0,-4.61512051684126
311.1,1758,25.4,88,0,0,0,0,0,0,9.700000000000044,0.4466195374293361,0.3478260869565217,1,-4.61512051684126
311.0,1486,36.5,91,0,0,0,0,0,0,9.600000000000025,0.5424963292805389,0.3596837944664031,1,-4.61512051684126
311.1,1402,40.0,94,0,0,0,0,0,0,9.600000000000025,0.5609099383479161,0.3715415019762846,1,-4.61512051684126
311.1,1459,45.1,97,0,0,0,0,0,0,9.600000000000025,0.6581379950470293,0.383399209486166,0,-4.61512051684126
311.0,1494,45.3,99,0,0,0,0,0,0,9.5,0.6769146752763541,0.391304347826087,0,-4.61512051684126
311.1,1731,27.9,101,0,0,0,0,0,0,9.600000000000025,0.4830436765606057,0.3992094861660079,0,-4.61512051684126
311.1,2076,18.7,103,0,0,0,0,0,0,9.600000000000025,0.3882881044684758,0.4071146245059288,0,-4.61512051684126
311.1,2055,16.8,105,0,0,0,0,0,0,9.600000000000025,0.3453076803053398,0.4150197628458498,0,-4.61512051684126
311.1,1469,49.5,107,0,0,0,0,0,0,9.600000000000025,0.7272975503198627,0.4229249011857707,0,-4.61512051684126
